year,disease_code,disease_name,category,age_group,age_numeric,sex,deaths,log_deaths
2023,TDU-02104,Malignant neoplasms of colon,Cancer,85 years and over,90.0,Male,1718,3.2350231594952237
2023,TDU-02104,Malignant neoplasms of colon,Cancer,85 years and over,90.0,Female,2515,3.400537989391946
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,25 to under 30 years,27.5,Female,5,0.6989700043360189
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,30 to under 35 years,32.5,Male,14,1.146128035678238
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,30 to under 35 years,32.5,Female,8,0.9030899869919435
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,35 to under 40 years,37.5,Male,11,1.0413926851582251
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,35 to under 40 years,37.5,Female,7,0.8450980400142568
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,40 to under 45 years,42.5,Male,29,1.462397997898956
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,40 to under 45 years,42.5,Female,30,1.4771212547196624
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,45 to under 50 years,47.5,Male,73,1.863322860120456
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,45 to under 50 years,47.5,Female,37,1.568201724066995
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,50 to under 55 years,52.5,Male,160,2.2041199826559246
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,50 to under 55 years,52.5,Female,104,2.0170333392987803
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,55 to under 60 years,57.5,Male,345,2.537819095073274
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,55 to under 60 years,57.5,Female,196,2.292256071356476
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,60 to under 65 years,62.5,Male,526,2.7209857441537393
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,60 to under 65 years,62.5,Female,250,2.3979400086720375
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,65 to under 70 years,67.5,Male,591,2.7715874808812555
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,65 to under 70 years,67.5,Female,323,2.509202522331103
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,70 to under 75 years,72.5,Male,682,2.833784374656479
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,70 to under 75 years,72.5,Female,364,2.561101383649056
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,75 to under 80 years,77.5,Male,644,2.808885867359812
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,75 to under 80 years,77.5,Female,363,2.5599066250361124
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,80 to under 85 years,82.5,Male,773,2.888179493918325
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,80 to under 85 years,82.5,Female,642,2.807535028068853
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,85 years and over,90.0,Male,757,2.8790958795000727
2023,TDU-02105,"Malig. neopl. of rectum,anus,rectosigmoid junction",Cancer,85 years and over,90.0,Female,912,2.959994838328416
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,1 to under 15 years,8.0,Male,4,0.6020599913279624
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,15 to under 20 years,17.5,Male,3,0.47712125471966244
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,20 to under 25 years,22.5,Male,3,0.47712125471966244
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,25 to under 30 years,27.5,Male,9,0.9542425094393249
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,25 to under 30 years,27.5,Female,4,0.6020599913279624
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,30 to under 35 years,32.5,Male,10,1.0
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,30 to under 35 years,32.5,Female,18,1.255272505103306
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,35 to under 40 years,37.5,Male,34,1.5314789170422551
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,35 to under 40 years,37.5,Female,19,1.2787536009528289
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,40 to under 45 years,42.5,Male,72,1.8573324964312685
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,40 to under 45 years,42.5,Female,60,1.7781512503836436
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,45 to under 50 years,47.5,Male,156,2.1931245983544616
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,45 to under 50 years,47.5,Female,112,2.0492180226701815
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,50 to under 55 years,52.5,Male,445,2.6483600109809315
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,50 to under 55 years,52.5,Female,260,2.4149733479708178
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,55 to under 60 years,57.5,Male,1033,3.0141003215196207
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,55 to under 60 years,57.5,Female,639,2.8055008581584002
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,60 to under 65 years,62.5,Male,1642,3.215373152783422
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,60 to under 65 years,62.5,Female,1097,3.0402066275747113
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,65 to under 70 years,67.5,Male,2349,3.370883016777606
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,65 to under 70 years,67.5,Female,1486,3.1720188094245563
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,70 to under 75 years,72.5,Male,2796,3.446537167073644
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,70 to under 75 years,72.5,Female,1978,3.2962262872611605
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,75 to under 80 years,77.5,Male,2681,3.4282968139828798
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,75 to under 80 years,77.5,Female,2100,3.322219294733919
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,80 to under 85 years,82.5,Male,3265,3.5138831856110926
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,80 to under 85 years,82.5,Female,3154,3.498861688992884
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,85 years and over,90.0,Male,2442,3.3877456596088638
2023,TDU-02106,"Malignant neoplasms of liver, bile ducts, pancreas",Cancer,85 years and over,90.0,Female,3418,3.533772058384718
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,1 to under 15 years,8.0,Male,3,0.47712125471966244
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,20 to under 25 years,22.5,Male,3,0.47712125471966244
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,25 to under 30 years,27.5,Male,8,0.9030899869919435
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,30 to under 35 years,32.5,Male,5,0.6989700043360189
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,30 to under 35 years,32.5,Female,6,0.7781512503836436
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,35 to under 40 years,37.5,Male,22,1.3424226808222062
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,35 to under 40 years,37.5,Female,6,0.7781512503836436
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,40 to under 45 years,42.5,Male,21,1.3222192947339193
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,40 to under 45 years,42.5,Female,23,1.3617278360175928
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,45 to under 50 years,47.5,Male,42,1.6232492903979006
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,45 to under 50 years,47.5,Female,36,1.5563025007672873
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,50 to under 55 years,52.5,Male,127,2.103803720955957
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,50 to under 55 years,52.5,Female,62,1.792391689498254
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,55 to under 60 years,57.5,Male,296,2.4712917110589387
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,55 to under 60 years,57.5,Female,129,2.110589710299249
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,60 to under 65 years,62.5,Male,502,2.7007037171450192
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,60 to under 65 years,62.5,Female,226,2.3541084391474008
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,65 to under 70 years,67.5,Male,814,2.910624404889201
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,65 to under 70 years,67.5,Female,329,2.5171958979499744
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,70 to under 75 years,72.5,Male,999,2.9995654882259823
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,70 to under 75 years,72.5,Female,392,2.593286067020457
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,75 to under 80 years,77.5,Male,946,2.975891136401793
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,75 to under 80 years,77.5,Female,411,2.6138418218760693
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,80 to under 85 years,82.5,Male,1027,3.0115704435972783
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,80 to under 85 years,82.5,Female,585,2.7671558660821804
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,85 years and over,90.0,Male,715,2.8543060418010806
2023,TDU-02107,"Malig. neoplasms of liver, intrahepatic bile ducts",Cancer,85 years and over,90.0,Female,641,2.8068580295188172
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,30 to under 35 years,32.5,Male,4,0.6020599913279624
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,30 to under 35 years,32.5,Female,9,0.9542425094393249
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,35 to under 40 years,37.5,Male,12,1.0791812460476249
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,35 to under 40 years,37.5,Female,11,1.0413926851582251
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,40 to under 45 years,42.5,Male,44,1.6434526764861874
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,40 to under 45 years,42.5,Female,29,1.462397997898956
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,45 to under 50 years,47.5,Male,96,1.9822712330395684
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,45 to under 50 years,47.5,Female,64,1.806179973983887
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,50 to under 55 years,52.5,Male,282,2.450249108319361
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,50 to under 55 years,52.5,Female,169,2.2278867046136734
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,55 to under 60 years,57.5,Male,674,2.82865989653532
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,55 to under 60 years,57.5,Female,431,2.6344772701607315
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,60 to under 65 years,62.5,Male,1012,3.0051805125037805
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,60 to under 65 years,62.5,Female,740,2.8692317197309762
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,65 to under 70 years,67.5,Male,1339,3.126780577012009
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,65 to under 70 years,67.5,Female,974,2.9885589568786157
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,70 to under 75 years,72.5,Male,1539,3.187238619831479
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,70 to under 75 years,72.5,Female,1346,3.1290450598879582
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,75 to under 80 years,77.5,Male,1477,3.1693804953119495
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,75 to under 80 years,77.5,Female,1437,3.157456768134226
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,80 to under 85 years,82.5,Male,1853,3.2678754193188975
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,80 to under 85 years,82.5,Female,2185,3.3394514413064407
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,85 years and over,90.0,Male,1406,3.147985320683805
2023,TDU-02108,Malignant neoplasms of pancreas,Cancer,85 years and over,90.0,Female,2280,3.357934847000454
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,25 to under 30 years,27.5,Male,9,0.9542425094393249
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,30 to under 35 years,32.5,Male,14,1.146128035678238
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,30 to under 35 years,32.5,Female,8,0.9030899869919435
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,35 to under 40 years,37.5,Male,47,1.6720978579357175
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,35 to under 40 years,37.5,Female,30,1.4771212547196624
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,40 to under 45 years,42.5,Male,115,2.060697840353612
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,40 to under 45 years,42.5,Female,62,1.792391689498254
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,45 to under 50 years,47.5,Male,208,2.3180633349627615
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,45 to under 50 years,47.5,Female,158,2.1986570869544226
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,50 to under 55 years,52.5,Male,690,2.838849090737255
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,50 to under 55 years,52.5,Female,516,2.7126497016272113
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,55 to under 60 years,57.5,Male,1845,3.265996370495079
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,55 to under 60 years,57.5,Female,1262,3.1010593549081156
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,60 to under 65 years,62.5,Male,3626,3.5594277997594896
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,60 to under 65 years,62.5,Female,2321,3.3656751404559175
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,65 to under 70 years,67.5,Male,4624,3.665017825412473
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,65 to under 70 years,67.5,Female,3142,3.4972061807039547
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,70 to under 75 years,72.5,Male,5224,3.7180031682670176
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,70 to under 75 years,72.5,Female,3327,3.5220528008688223
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,75 to under 80 years,77.5,Male,4071,3.6097011023793995
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,75 to under 80 years,77.5,Female,2772,3.442793225939769
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,80 to under 85 years,82.5,Male,4371,3.6405808064896528
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,80 to under 85 years,82.5,Female,2711,3.4331295175804857
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,85 years and over,90.0,Male,2827,3.4513258084895195
2023,TDU-02109,"Malig. neoplasms of larynx,trachea,bronchus,lung",Cancer,85 years and over,90.0,Female,2225,3.3473300153169503
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,25 to under 30 years,27.5,Male,9,0.9542425094393249
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,30 to under 35 years,32.5,Male,12,1.0791812460476249
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,30 to under 35 years,32.5,Female,8,0.9030899869919435
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,35 to under 40 years,37.5,Male,45,1.6532125137753437
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,35 to under 40 years,37.5,Female,29,1.462397997898956
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,40 to under 45 years,42.5,Male,112,2.0492180226701815
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,40 to under 45 years,42.5,Female,62,1.792391689498254
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,45 to under 50 years,47.5,Male,195,2.290034611362518
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,45 to under 50 years,47.5,Female,157,2.1958996524092336
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,50 to under 55 years,52.5,Male,654,2.815577748324267
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,50 to under 55 years,52.5,Female,511,2.708420900134713
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,55 to under 60 years,57.5,Male,1766,3.24699069924155
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,55 to under 60 years,57.5,Female,1249,3.0965624383741357
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,60 to under 65 years,62.5,Male,3478,3.5413295776666938
2023,TDU-02110,Malignant neoplasms of bronchus and lung,Cancer,60 to under 65 years,62.5,Female,2295,3.36078268987328
